,id,negWord,proportion,num_total,embedding_dir,bad,small,dirty,unfriend,far,inconvenient,disappoint,sensitive
5293,6311579,"[""['however', 'small', 'small']""]",1.0,1,,,,,,,,,
5294,20335705,"[""['small', 'small', 'tiny', 'far', 'smallest']""]",1.0,1,,,,,,,,,
5295,49104542,"[""['tiny', 'tiny', 'small']""]",1.0,1,,,,,,,,,
5296,104738463,"[""['although', 'old', 'old', 'smelly']""]",0.2,5,./user_info/104738463.npy,0.6211737541891045,0.43004198635970436,0.7250679870088704,0.6031892245528455,0.47155709049128625,0.6103800717416606,0.369069959390991,dirty
5297,59980618,"[""['far', 'far']""]",1.0,1,,,,,,,,,
5298,31638700,"[""['noisy', 'noisy', 'noisy', 'noisy']""]",1.0,1,,,,,,,,,
5299,72304290,"[""['small', 'smelly', 'small']""]",0.5,2,./user_info/72304290.npy,0.6315841670187006,0.9781197828145293,0.7654210209422381,0.6955981798117713,0.4102010498539233,0.6813640015086379,0.32563377948755823,small
5300,49966755,"[""['small', 'small', 'weird']""]",1.0,1,,,,,,,,,
5301,2981270,"[""['old', 'old']""]",1.0,1,,,,,,,,,
5302,102362819,"[""['awful', 'poor']""]",1.0,1,,,,,,,,,
5303,1959724,"[""['small']""]",1.0,1,,,,,,,,,
5304,89259009,"[""['however', 'small']""]",1.0,1,,,,,,,,,
5305,7272701,"[""['small', 'however', 'small']""]",0.3333333333333333,3,./user_info/7272701.npy,0.5796762801463404,1.1045514902298532,0.529285699370426,0.6146884352139832,0.5499126108466603,0.558303343561643,0.49416046926610396,small
5306,72024995,"[""['small']""]",1.0,1,,,,,,,,,
5307,207561313,"[""['small']""]",1.0,1,,,,,,,,,
5308,20206858,"[""['small']""]",1.0,1,,,,,,,,,
5309,87955049,"[""['small', 'however']""]",1.0,1,,,,,,,,,
5310,12603119,"[""['small']""]",0.25,4,./user_info/12603119.npy,0.7722406270543732,1.7320508055818802,0.7348913478632288,0.8669139008834877,0.6104673700121249,0.7469297672363708,0.4846541646546955,small
5311,97867504,"[""['noisy', 'noisy']""]",1.0,1,,,,,,,,,
